Date,Close/Last,Volume,Open,High,Low
08/09/2018,4364.63,--,4387.65,4392.30,4363.21
08/08/2018,4406.97,--,4403.02,4419.34,4386.32
08/07/2018,4404.08,--,4401.89,4417.64,4393.67
08/06/2018,4393.95,--,4356.42,4394.30,4352.33
08/03/2018,4368.48,--,4352.70,4368.48,4329.77
08/02/2018,4354.86,--,4267.27,4358.14,4267.27
08/01/2018,4315.10,--,4318.03,4346.32,4300.47
07/31/2018,4322.72,--,4325.77,4353.55,4300.40
07/30/2018,4300.53,--,4367.71,4373.53,4278.98
07/27/2018,4369.61,--,4433.92,4439.62,4338.08
07/26/2018,4423.08,--,4404.99,4434.83,4396.47
07/25/2018,4414.50,--,4366.10,4414.86,4349.89
07/24/2018,4360.37,--,4415.13,4434.44,4353.60
07/23/2018,4385.19,--,4365.71,4388.71,4330.94
07/20/2018,4382.81,--,4401.62,4406.87,4380.07
07/19/2018,4399.87,--,4413.25,4424.73,4390.06
07/18/2018,4429.39,--,4423.90,4432.95,4409.97
07/17/2018,4411.42,--,4341.36,4414.95,4337.03
07/16/2018,4371.97,--,4382.88,4391.35,4365.43
07/13/2018,4381.93,--,4394.46,4400.23,4372.40
07/12/2018,4393.41,--,4331.94,4394.64,4329.71
07/11/2018,4297.72,--,4300.18,4327.61,4291.26
07/10/2018,4349.84,--,4340.42,4356.59,4332.88
07/09/2018,4335.39,--,4332.21,4335.99,4294.69
07/06/2018,4303.98,--,4253.06,4310.55,4246.15
07/05/2018,4252.83,--,4214.82,4253.85,4201.83
07/03/2018,4178.60,--,4246.73,4247.81,4175.80
07/02/2018,4229.62,--,4148.91,4230.85,4138.20
06/29/2018,4193.32,--,4200.74,4231.85,4192.09
06/28/2018,4175.66,--,4128.80,4186.49,4121.20
06/27/2018,4139.04,--,4241.63,4251.41,4138.08
06/26/2018,4224.31,--,4220.97,4246.45,4204.86
06/25/2018,4202.27,--,4256.11,4256.11,4161.03
06/22/2018,4309.57,--,4354.91,4354.96,4297.79
06/21/2018,4342.00,--,4401.06,4409.83,4336.61
06/20/2018,4382.25,--,4385.76,4398.15,4368.87
06/19/2018,4368.54,--,4334.40,4369.64,4310.98
06/18/2018,4404.60,--,4372.92,4409.57,4356.83
06/15/2018,4418.36,--,4400.18,4419.30,4375.24
06/14/2018,4429.15,--,4412.04,4441.59,4412.03
06/13/2018,4398.99,--,4411.45,4438.96,4390.29
06/12/2018,4406.48,--,4392.83,4411.21,4376.40
06/11/2018,4384.83,--,4378.60,4396.89,4374.40
06/08/2018,4378.45,--,4352.42,4384.56,4338.10
06/07/2018,4383.99,--,4432.84,4432.86,4350.70
06/06/2018,4439.23,--,4424.64,4439.79,4402.37
06/05/2018,4417.02,--,4410.84,4427.44,4394.75
06/04/2018,4393.70,--,4367.06,4395.40,4354.44
06/01/2018,4363.02,--,4309.20,4363.27,4303.50
05/31/2018,4282.47,--,4290.77,4323.48,4278.73
05/30/2018,4299.54,--,4297.30,4323.70,4291.39
05/29/2018,4275.06,--,4275.68,4302.08,4250.05
05/25/2018,4300.44,--,4290.12,4311.32,4281.45
05/24/2018,4293.69,--,4288.80,4307.30,4250.34
05/23/2018,4294.92,--,4231.50,4295.28,4226.63
05/22/2018,4272.65,--,4294.32,4310.43,4266.67
05/21/2018,4266.61,--,4296.81,4304.12,4242.23
05/18/2018,4249.56,--,4259.82,4275.62,4244.81
05/17/2018,4295.94,--,4296.13,4324.69,4268.76
05/16/2018,4320.34,--,4283.01,4324.95,4280.65
05/15/2018,4278.57,--,4283.48,4286.17,4251.88
05/14/2018,4311.65,--,4329.44,4356.15,4303.81
05/11/2018,4290.41,--,4299.34,4313.35,4280.87
05/10/2018,4348.75,--,4307.86,4351.33,4307.26
05/09/2018,4286.74,--,4246.19,4289.91,4230.44
05/08/2018,4235.18,--,4207.23,4236.60,4193.22
05/07/2018,4212.49,--,4193.72,4229.34,4189.47
05/04/2018,4181.46,--,4080.34,4191.05,4071.86
05/03/2018,4106.78,--,4058.70,4121.36,4029.42
05/02/2018,4091.12,--,4113.00,4129.18,4079.57
05/01/2018,4117.95,--,4050.87,4120.43,4043.25
04/30/2018,4072.93,--,4110.65,4128.34,4056.21
04/27/2018,4100.75,--,4152.53,4153.74,4076.86
04/26/2018,4116.38,--,4095.29,4126.26,4078.26
04/25/2018,4030.06,--,4036.79,4045.30,3968.38
04/24/2018,4039.34,--,4124.44,4149.17,4008.87
04/23/2018,4079.88,--,4126.63,4140.13,4065.53
04/20/2018,4111.99,--,4151.07,4159.99,4094.29
04/19/2018,4160.82,--,4209.58,4227.11,4148.97
04/18/2018,4262.94,--,4260.79,4277.52,4225.89
04/17/2018,4283.04,--,4232.65,4294.12,4228.42
04/16/2018,4198.94,--,4197.67,4217.39,4166.99
04/13/2018,4173.62,--,4232.93,4232.93,4153.82
04/12/2018,4201.58,--,4166.30,4214.75,4160.82
04/11/2018,4141.83,--,4120.39,4178.94,4120.23
04/10/2018,4150.19,--,4132.65,4170.50,4099.53
04/09/2018,4041.74,--,4048.50,4135.53,4039.70
04/06/2018,4012.75,--,4066.16,4110.17,3993.94
04/05/2018,4120.66,--,4168.23,4178.62,4093.35
04/04/2018,4139.38,--,3985.65,4149.69,3985.65
04/03/2018,4080.51,--,4068.68,4090.07,4019.17
04/02/2018,4029.19,--,4120.53,4148.93,3988.94
03/29/2018,4148.76,--,4109.89,4190.21,4074.58
03/28/2018,4077.14,--,4120.77,4151.33,4061.50
03/27/2018,4132.43,--,4301.64,4301.64,4103.35
03/26/2018,4272.84,--,4212.33,4275.12,4152.65
03/23/2018,4121.87,--,4247.68,4266.17,4121.87
03/22/2018,4257.52,--,4309.46,4349.71,4256.16
03/21/2018,4377.21,--,4368.82,4427.95,4360.50
03/20/2018,4377.73,--,4365.71,4391.97,4357.70
03/19/2018,4361.42,--,4404.04,4412.64,4308.07
03/16/2018,4447.24,--,4462.05,4472.09,4438.80
03/15/2018,4442.48,--,4449.23,4468.97,4424.16
03/14/2018,4437.95,--,4458.60,4462.19,4411.26
03/13/2018,4437.80,--,4526.38,4544.46,4424.15
03/12/2018,4496.59,--,4484.96,4515.91,4476.65
03/09/2018,4464.40,--,4406.62,4464.40,4406.25
03/08/2018,4376.47,--,4376.07,4385.98,4352.59
03/07/2018,4358.44,--,4299.84,4363.95,4299.84
03/06/2018,4318.86,--,4296.62,4326.15,4284.96
03/05/2018,4268.17,--,4190.10,4286.68,4190.10
03/02/2018,4216.57,--,4104.27,4223.25,4101.48
03/01/2018,4153.21,--,4217.81,4230.94,4114.67
02/28/2018,4211.38,--,4262.45,4281.18,4211.38
02/27/2018,4237.21,--,4277.98,4307.03,4237.21
02/26/2018,4276.64,--,4240.05,4277.86,4230.83
02/23/2018,4217.35,--,4166.16,4217.57,4153.75
02/22/2018,4131.74,--,4163.98,4174.83,4122.62
02/21/2018,4142.50,--,4185.32,4218.35,4141.85
02/20/2018,4172.78,--,4115.39,4203.75,4115.15
02/16/2018,4131.97,--,4125.12,4175.75,4124.66
02/15/2018,4136.48,--,4094.10,4136.86,4044.41
02/14/2018,4060.25,--,3955.99,4066.44,3955.99
02/13/2018,3974.34,--,3937.61,3981.09,3934.02
02/12/2018,3963.35,--,3928.36,3987.05,3906.60
02/09/2018,3890.26,--,3865.09,3916.19,3741.54
02/08/2018,3804.66,--,3969.59,3979.77,3804.54
02/07/2018,3969.63,--,4005.99,4062.49,3969.63
02/06/2018,4039.87,--,3870.22,4043.21,3862.95
02/05/2018,3932.68,--,4049.02,4133.21,3932.49
02/02/2018,4090.90,--,4155.62,4162.56,4090.60
02/01/2018,4199.29,--,4192.79,4245.85,4183.04
01/31/2018,4227.40,--,4229.96,4248.21,4205.80
01/30/2018,4200.54,--,4204.85,4229.64,4190.73
01/29/2018,4257.24,--,4263.43,4283.01,4228.57
01/26/2018,4285.58,--,4228.14,4285.58,4224.36
01/25/2018,4191.31,--,4265.91,4280.36,4187.57
01/24/2018,4227.63,--,4268.63,4289.05,4207.66
01/23/2018,4288.71,--,4262.43,4290.40,4259.62
01/22/2018,4256.15,--,4223.22,4256.15,4207.30
01/19/2018,4227.68,--,4223.40,4229.70,4203.66
01/18/2018,4213.76,--,4195.10,4225.37,4192.64
01/17/2018,4205.54,--,4155.31,4210.77,4145.78
01/16/2018,4120.13,--,4166.60,4185.54,4101.90
01/12/2018,4136.40,--,4108.58,4143.82,4103.32
01/11/2018,4105.58,--,4095.73,4106.93,4085.44
01/10/2018,4088.35,--,4082.38,4096.80,4063.10
01/09/2018,4112.17,--,4131.23,4137.61,4099.28
01/08/2018,4129.02,--,4112.12,4134.66,4099.45
01/05/2018,4102.37,--,4088.35,4108.03,4079.40
01/04/2018,4071.28,--,4064.29,4080.07,4047.06
01/03/2018,4044.33,--,4002.48,4046.44,4000.98
01/02/2018,3995.96,--,3943.10,3995.96,3929.65
12/29/2017,3920.96,--,3956.12,3958.68,3920.96
12/28/2017,3953.87,--,3966.48,3967.93,3946.07
12/27/2017,3954.74,--,3946.29,3964.06,3942.20
12/26/2017,3943.71,--,3939.68,3947.20,3920.96
12/22/2017,3969.38,--,3972.63,3974.01,3957.73
12/21/2017,3977.40,--,4007.97,4014.96,3974.18
12/20/2017,3998.78,--,4025.57,4025.57,3974.99
12/19/2017,3996.59,--,4007.72,4014.87,3984.58
12/18/2017,4011.95,--,4000.52,4013.25,3992.06
12/15/2017,3965.77,--,3922.86,3971.20,3916.53
12/14/2017,3917.98,--,3932.44,3944.08,3917.21
12/13/2017,3923.26,--,3933.59,3946.83,3921.22
12/12/2017,3912.11,--,3918.46,3931.98,3902.80
12/11/2017,3929.93,--,3907.29,3930.17,3906.03
12/08/2017,3905.58,--,3936.26,3946.44,3899.87
12/07/2017,3902.23,--,3883.85,3910.17,3874.69
12/06/2017,3869.02,--,3827.34,3873.56,3817.36
12/05/2017,3851.13,--,3832.76,3905.68,3818.57
12/04/2017,3847.99,--,3940.66,3940.73,3835.62
12/01/2017,3918.48,--,3918.82,3932.47,3838.13
11/30/2017,3944.61,--,3941.90,3961.81,3921.78
11/29/2017,3920.85,--,4041.13,4042.26,3893.05
11/28/2017,4068.50,--,4064.98,4074.12,4045.52
11/27/2017,4055.65,--,4063.74,4068.20,4046.03
11/24/2017,4094.04,--,4076.96,4095.06,4075.73
11/22/2017,4070.09,--,4081.55,4084.09,4065.63
11/21/2017,4076.66,--,4060.80,4084.38,4059.02
11/20/2017,4044.05,--,4035.80,4050.56,4032.48
11/17/2017,4031.63,--,4053.62,4054.09,4026.89
11/16/2017,4032.72,--,3986.61,4042.97,3986.61
11/15/2017,3958.79,--,3965.04,3975.59,3934.74
11/14/2017,3982.51,--,3969.79,3985.20,3955.79
11/13/2017,3982.52,--,3961.83,3986.88,3956.84
11/10/2017,3977.03,--,3961.64,3978.66,3956.28
11/09/2017,3967.52,--,3989.44,3989.51,3925.93
11/08/2017,4024.74,--,4000.19,4027.27,3989.24
11/07/2017,4000.88,--,4007.81,4014.99,3984.20
11/06/2017,4009.54,--,4000.00,4010.66,3985.73
11/03/2017,3980.67,--,3957.15,3982.02,3937.01
11/02/2017,3941.73,--,3929.30,3944.90,3902.25
11/01/2017,3940.48,--,3978.76,3979.52,3917.04
10/31/2017,3967.67,--,3940.43,3976.93,3940.43
10/30/2017,3936.80,--,3932.99,3941.81,3913.22
10/27/2017,3936.77,--,3900.75,3941.32,3888.80
10/26/2017,3894.26,--,3901.80,3904.81,3877.17
10/25/2017,3885.48,--,3905.88,3924.08,3853.89
10/24/2017,3911.75,--,3902.54,3918.03,3895.69
10/23/2017,3898.37,--,3924.66,3924.83,3892.71
10/20/2017,3891.66,--,3889.79,3903.59,3886.56
10/19/2017,3860.49,--,3830.90,3860.66,3815.03
10/18/2017,3850.37,--,3844.34,3854.24,3817.74
10/17/2017,3837.39,--,3839.16,3839.16,3822.72
10/16/2017,3844.31,--,3844.55,3845.32,3823.82
10/13/2017,3832.88,--,3822.11,3840.42,3820.30
10/12/2017,3801.98,--,3797.93,3817.11,3796.96
10/11/2017,3801.93,--,3780.75,3802.76,3779.69
10/10/2017,3793.41,--,3796.18,3798.97,3765.03
10/09/2017,3780.62,--,3774.20,3782.51,3770.51
10/06/2017,3770.45,--,3740.96,3770.46,3740.77
10/05/2017,3752.86,--,3742.78,3756.46,3728.33
10/04/2017,3733.01,--,3722.28,3734.57,3709.21
10/03/2017,3732.00,--,3729.15,3738.37,3724.45
10/02/2017,3726.91,--,3721.71,3745.63,3708.01
09/29/2017,3713.01,--,3682.36,3714.01,3680.78
09/28/2017,3676.64,--,3654.45,3677.58,3649.06
09/27/2017,3667.98,--,3642.05,3681.37,3632.93
09/26/2017,3606.90,--,3627.16,3636.13,3598.18
09/25/2017,3605.67,--,3641.60,3642.39,3582.90
09/22/2017,3659.22,--,3626.76,3661.64,3626.76
09/21/2017,3638.51,--,3653.42,3654.47,3617.61
09/20/2017,3656.58,--,3690.95,3693.51,3620.91
09/19/2017,3698.63,--,3699.27,3704.76,3679.10
09/18/2017,3693.50,--,3680.65,3703.36,3677.85
09/15/2017,3662.84,--,3631.18,3668.17,3631.14
09/14/2017,3632.95,--,3616.36,3645.72,3609.39
09/13/2017,3631.98,--,3624.21,3633.12,3613.71
09/12/2017,3633.09,--,3619.93,3634.71,3608.62
09/11/2017,3612.87,--,3586.54,3616.39,3585.95
09/08/2017,3557.45,--,3587.13,3592.50,3551.79
09/07/2017,3584.24,--,3573.86,3586.98,3560.58
09/06/2017,3566.94,--,3571.50,3576.63,3548.55
09/05/2017,3558.78,--,3584.84,3594.73,3532.87
09/01/2017,3597.72,--,3597.97,3606.92,3584.72
08/31/2017,3588.80,--,3565.33,3592.90,3564.23
08/30/2017,3556.71,--,3516.07,3559.80,3510.93
08/29/2017,3508.92,--,3460.18,3515.75,3458.84
08/28/2017,3499.58,--,3504.31,3505.38,3485.64
08/25/2017,3493.41,--,3512.88,3520.47,3487.75
08/24/2017,3495.97,--,3507.43,3509.74,3477.20
08/23/2017,3499.13,--,3480.76,3506.37,3479.26
08/22/2017,3503.76,--,3468.12,3508.25,3468.12
08/21/2017,3447.30,--,3456.46,3460.25,3423.64
08/18/2017,3452.10,--,3460.50,3475.77,3431.58
08/17/2017,3445.23,--,3513.37,3519.57,3445.23
08/16/2017,3529.80,--,3522.81,3541.01,3513.59
08/15/2017,3511.45,--,3514.86,3516.54,3495.37
08/14/2017,3509.86,--,3478.59,3514.03,3478.59
08/11/2017,3446.06,--,3408.13,3452.02,3407.66
08/10/2017,3415.70,--,3478.01,3481.20,3413.43
08/09/2017,3508.94,--,3487.34,3511.06,3475.70
08/08/2017,3510.05,--,3514.63,3544.33,3501.05
08/07/2017,3520.10,--,3492.28,3520.93,3490.40
08/04/2017,3487.77,--,3493.48,3509.79,3481.39
08/03/2017,3485.90,--,3487.96,3496.85,3470.43
08/02/2017,3491.28,--,3528.13,3528.13,3465.13
08/01/2017,3514.82,--,3511.52,3517.24,3499.18
07/31/2017,3500.97,--,3531.41,3535.60,3491.32
07/28/2017,3516.48,--,3513.96,3524.86,3496.98
07/27/2017,3521.62,--,3583.01,3586.89,3479.17
07/26/2017,3568.24,--,3573.56,3576.61,3554.91
07/25/2017,3566.66,--,3554.94,3575.27,3540.81
07/24/2017,3586.66,--,3584.83,3590.40,3575.82
07/21/2017,3584.39,--,3587.32,3589.36,3572.07
07/20/2017,3606.48,--,3602.84,3608.12,3579.79
07/19/2017,3605.64,--,3590.06,3607.22,3588.76
07/18/2017,3577.57,--,3554.04,3578.06,3539.47
07/17/2017,3563.46,--,3573.05,3573.94,3553.12
07/14/2017,3567.97,--,3545.00,3569.98,3543.87
07/13/2017,3530.38,--,3537.92,3550.96,3523.19
07/12/2017,3538.76,--,3520.83,3542.73,3517.03
07/11/2017,3489.67,--,3461.06,3492.88,3458.70
07/10/2017,3464.68,--,3438.71,3471.62,3426.43
07/07/2017,3432.57,--,3403.67,3448.99,3403.66
07/06/2017,3386.89,--,3382.73,3407.25,3368.25
07/05/2017,3412.13,--,3379.68,3420.44,3367.89
07/03/2017,3360.49,--,3422.78,3425.29,3359.26
06/30/2017,3400.55,--,3429.28,3436.81,3393.06
06/29/2017,3413.47,--,3471.20,3471.26,3374.37
06/28/2017,3490.66,--,3459.10,3493.28,3427.43
06/27/2017,3440.40,--,3501.82,3502.46,3439.73
06/26/2017,3520.06,--,3569.43,3582.66,3512.20
06/23/2017,3551.02,--,3522.24,3560.92,3516.01
06/22/2017,3524.51,--,3533.47,3537.49,3509.18
06/21/2017,3530.16,--,3508.39,3532.08,3500.53
06/20/2017,3481.08,--,3516.21,3524.97,3480.90
06/19/2017,3518.11,--,3488.39,3520.95,3488.03
06/16/2017,3456.29,--,3460.87,3476.51,3440.86
06/15/2017,3462.49,--,3437.32,3470.66,3426.33
06/14/2017,3484.84,--,3530.56,3531.27,3451.60
06/13/2017,3515.87,--,3523.93,3539.55,3482.86
06/12/2017,3494.92,--,3459.86,3499.35,3408.96
06/09/2017,3504.21,--,3645.38,3654.34,3449.28
06/08/2017,3634.05,--,3625.15,3635.67,3595.07
06/07/2017,3600.19,--,3588.75,3604.27,3576.49
06/06/2017,3578.69,--,3564.03,3594.54,3562.95
06/05/2017,3572.87,--,3574.04,3589.11,3569.98
06/02/2017,3575.12,--,3559.37,3575.12,3542.73
06/01/2017,3543.66,--,3537.83,3543.66,3518.83
05/31/2017,3533.32,--,3558.88,3558.88,3518.91
05/30/2017,3538.65,--,3522.09,3542.85,3521.27
05/26/2017,3521.04,--,3516.09,3521.32,3503.62
05/25/2017,3520.42,--,3506.64,3529.49,3497.02
05/24/2017,3493.58,--,3499.00,3501.45,3483.24
05/23/2017,3475.31,--,3484.35,3485.95,3458.42
05/22/2017,3481.86,--,3455.12,3483.35,3454.19
05/19/2017,3440.57,--,3430.09,3452.53,3430.05
05/18/2017,3400.24,--,3358.16,3409.83,3347.31
05/17/2017,3374.87,--,3447.84,3456.15,3373.30
05/16/2017,3484.47,--,3470.69,3484.91,3460.27
05/15/2017,3460.13,--,3438.39,3460.62,3434.21
05/12/2017,3423.53,--,3427.44,3427.44,3414.21
05/11/2017,3422.63,--,3414.17,3428.68,3394.41
05/10/2017,3427.31,--,3416.20,3431.48,3411.57
05/09/2017,3395.04,--,3381.89,3402.60,3380.26
05/08/2017,3378.16,--,3376.36,3381.65,3372.26
05/05/2017,3379.48,--,3369.22,3379.48,3354.29
05/04/2017,3363.00,--,3366.30,3370.38,3352.52
05/03/2017,3361.76,--,3354.43,3364.56,3344.30
05/02/2017,3365.94,--,3369.89,3370.02,3348.88
05/01/2017,3364.71,--,3345.30,3367.36,3336.37
04/28/2017,3336.77,--,3351.17,3357.14,3323.53
04/27/2017,3348.86,--,3334.90,3350.20,3330.62
04/26/2017,3317.13,--,3339.86,3344.29,3314.16
04/25/2017,3355.25,--,3341.54,3359.39,3334.59
04/24/2017,3326.41,--,3322.41,3331.96,3313.99
04/21/2017,3277.67,--,3280.89,3280.98,3265.55
04/20/2017,3285.54,--,3265.18,3292.28,3254.50
04/19/2017,3251.15,--,3254.98,3267.39,3246.34
04/18/2017,3231.22,--,3219.21,3234.97,3215.38
04/17/2017,3229.68,--,3213.60,3231.90,3213.05
04/13/2017,3203.11,--,3203.95,3237.21,3199.68
04/12/2017,3212.89,--,3239.73,3241.98,3206.25
04/11/2017,3244.27,--,3249.08,3255.27,3208.66
04/10/2017,3256.20,--,3264.00,3273.12,3246.53
04/07/2017,3263.16,--,3252.27,3268.33,3241.05
04/06/2017,3253.56,--,3243.87,3260.98,3231.10
04/05/2017,3243.77,--,3268.11,3288.92,3238.22
04/04/2017,3259.39,--,3248.90,3267.98,3246.70
04/03/2017,3262.87,--,3277.10,3282.76,3241.60
03/31/2017,3275.53,--,3278.71,3287.96,3273.19
03/30/2017,3283.28,--,3274.70,3293.59,3274.23
03/29/2017,3276.94,--,3270.39,3278.38,3261.88
03/28/2017,3274.42,--,3260.11,3284.64,3256.52
03/27/2017,3261.93,--,3230.65,3269.32,3223.29
03/24/2017,3260.21,--,3278.93,3291.64,3249.50
03/23/2017,3243.30,--,3242.10,3255.18,3233.23
03/22/2017,3244.71,--,3211.97,3246.35,3210.36
03/21/2017,3213.90,--,3291.90,3292.88,3210.09
03/20/2017,3279.14,--,3273.28,3291.15,3270.61
03/17/2017,3273.00,--,3277.03,3283.91,3272.12
03/16/2017,3265.53,--,3273.35,3277.25,3258.80
03/15/2017,3265.66,--,3247.38,3270.12,3233.17
03/14/2017,3242.86,--,3250.28,3250.71,3223.62
03/13/2017,3258.06,--,3234.03,3260.27,3233.71
03/10/2017,3232.08,--,3227.02,3236.89,3215.87
03/09/2017,3206.32,--,3203.39,3211.88,3186.72
03/08/2017,3210.65,--,3210.04,3221.38,3203.88
03/07/2017,3204.50,--,3200.92,3218.47,3193.62
03/06/2017,3206.72,--,3197.44,3211.66,3185.35
03/03/2017,3213.87,--,3206.04,3214.62,3198.82
03/02/2017,3207.81,--,3229.85,3230.94,3203.25
03/01/2017,3233.61,--,3216.42,3236.93,3198.30
02/28/2017,3187.54,--,3199.88,3201.30,3181.16
02/27/2017,3203.51,--,3190.62,3203.80,3184.66
02/24/2017,3196.79,--,3160.40,3196.79,3154.70
02/23/2017,3187.91,--,3210.81,3211.49,3171.63
02/22/2017,3210.02,--,3201.56,3211.56,3194.66
02/21/2017,3206.35,--,3192.74,3208.06,3191.18
02/17/2017,3186.28,--,3166.37,3186.28,3155.19
02/16/2017,3175.19,--,3167.96,3177.68,3159.37
02/15/2017,3154.89,--,3137.36,3157.87,3129.04
02/14/2017,3134.49,--,3135.56,3138.13,3119.08
02/13/2017,3143.23,--,3138.50,3147.00,3133.26
02/10/2017,3125.24,--,3134.36,3137.86,3107.82
02/09/2017,3130.39,--,3137.36,3147.76,3128.79
02/08/2017,3130.17,--,3130.01,3134.89,3110.98
02/07/2017,3131.82,--,3123.90,3131.95,3116.48
02/06/2017,3114.20,--,3109.10,3116.16,3103.60
02/03/2017,3113.67,--,3105.05,3115.40,3101.70
02/02/2017,3093.87,--,3067.12,3095.87,3056.53
02/01/2017,3082.02,--,3090.89,3096.92,3064.05
01/31/2017,3069.02,--,3070.77,3071.96,3050.35
01/30/2017,3082.71,--,3082.77,3083.31,3054.06
01/27/2017,3098.65,--,3080.30,3099.25,3080.18
01/26/2017,3064.88,--,3083.53,3085.39,3057.70
01/25/2017,3086.89,--,3083.33,3094.25,3075.36
01/24/2017,3045.82,--,3018.19,3051.28,3017.46
01/23/2017,2997.79,--,2995.48,3006.11,2977.89
01/20/2017,3002.44,--,2994.27,3013.78,2993.84
01/19/2017,2974.81,--,2982.05,2996.53,2971.28
01/18/2017,2981.64,--,2963.96,2983.80,2961.29
01/17/2017,2958.49,--,2970.03,2975.10,2948.29
01/13/2017,2979.19,--,2965.27,2983.88,2964.52
01/12/2017,2961.78,--,2959.16,2963.39,2924.99
01/11/2017,2974.52,--,2957.76,2974.52,2953.52
01/10/2017,2959.93,--,2953.20,2971.16,2951.36
01/09/2017,2948.25,--,2936.76,2953.67,2936.76
01/06/2017,2930.18,--,2910.08,2935.36,2896.79
01/05/2017,2908.15,--,2902.81,2920.45,2897.51
01/04/2017,2902.20,--,2896.49,2907.84,2892.01
01/03/2017,2892.39,--,2890.72,2914.81,2873.11
12/30/2016,2868.70,--,2910.15,2912.64,2862.20
12/29/2016,2902.06,--,2898.61,2910.44,2888.04
12/28/2016,2906.42,--,2951.20,2952.69,2904.63
12/27/2016,2942.48,--,2927.20,2953.37,2927.20
12/23/2016,2922.05,--,2908.10,2922.36,2908.08
12/22/2016,2911.26,--,2924.83,2925.03,2901.71
12/21/2016,2909.33,--,2909.98,2916.03,2904.20
12/20/2016,2909.23,--,2909.30,2917.62,2902.54
12/19/2016,2895.78,--,2882.09,2907.52,2877.08
12/16/2016,2875.96,--,2913.44,2922.50,2867.16
12/15/2016,2906.71,--,2884.32,2920.77,2880.62
12/14/2016,2881.16,--,2894.95,2904.60,2873.24
12/13/2016,2889.46,--,2863.94,2907.27,2862.42
12/12/2016,2854.10,--,2860.80,2864.82,2833.91
12/09/2016,2876.58,--,2892.15,2894.93,2864.11
12/08/2016,2879.89,--,2872.50,2891.07,2866.82
12/07/2016,2871.90,--,2812.95,2874.12,2803.52
12/06/2016,2808.30,--,2795.71,2808.82,2783.03
12/05/2016,2792.41,--,2778.72,2803.31,2768.68
12/02/2016,2762.22,--,2734.32,2765.23,2727.93
12/01/2016,2735.43,--,2838.82,2839.00,2728.62
11/30/2016,2839.49,--,2862.75,2867.90,2839.49
11/29/2016,2860.27,--,2857.15,2877.19,2847.52
11/28/2016,2859.71,--,2862.22,2873.40,2856.73
11/25/2016,2858.53,--,2851.26,2858.53,2845.70
11/23/2016,2848.09,--,2851.89,2853.40,2838.98
11/22/2016,2856.96,--,2857.52,2863.63,2849.70
11/21/2016,2849.29,--,2835.94,2851.23,2828.64
11/18/2016,2825.74,--,2830.08,2834.36,2817.30
11/17/2016,2827.89,--,2805.41,2830.16,2799.99
11/16/2016,2798.75,--,2770.23,2799.74,2768.45
11/15/2016,2779.71,--,2754.96,2786.53,2753.76
11/14/2016,2738.99,--,2766.16,2769.93,2733.85
11/11/2016,2761.10,--,2730.18,2763.22,2723.64
11/10/2016,2719.56,--,2770.45,2795.02,2688.85
11/09/2016,2760.12,--,2693.60,2767.51,2691.10
11/08/2016,2767.30,--,2758.13,2779.13,2744.03
11/07/2016,2759.01,--,2732.13,2760.50,2729.07
11/04/2016,2682.85,--,2678.45,2708.11,2674.08
11/03/2016,2698.83,--,2712.22,2717.16,2696.07
11/02/2016,2712.55,--,2741.32,2749.57,2705.41
11/01/2016,2744.51,--,2780.01,2783.48,2716.87
10/31/2016,2775.91,--,2784.83,2792.22,2775.49
10/28/2016,2769.88,--,2782.70,2797.39,2762.83
10/27/2016,2770.94,--,2794.97,2804.99,2767.27
10/26/2016,2774.60,--,2762.58,2788.36,2758.54
10/25/2016,2769.11,--,2777.49,2782.49,2765.52
10/24/2016,2778.59,--,2758.50,2779.90,2758.50
10/21/2016,2739.02,--,2738.47,2741.37,2719.44
10/20/2016,2742.72,--,2736.82,2750.24,2715.66
10/19/2016,2734.69,--,2726.13,2738.00,2723.40
10/18/2016,2736.22,--,2742.33,2747.52,2731.71
10/17/2016,2708.66,--,2717.16,2727.34,2706.97
10/14/2016,2718.55,--,2727.61,2750.91,2715.29
10/13/2016,2711.57,--,2704.52,2718.81,2672.46
10/12/2016,2729.68,--,2728.20,2737.44,2714.44
10/11/2016,2733.55,--,2787.13,2787.13,2716.65
10/10/2016,2788.38,--,2797.29,2808.11,2787.69
10/07/2016,2784.17,--,2793.90,2794.81,2767.29
10/06/2016,2791.91,--,2786.28,2793.72,2769.89
10/05/2016,2789.11,--,2775.97,2799.25,2773.26
10/04/2016,2769.48,--,2776.79,2788.71,2758.72
10/03/2016,2770.52,--,2774.89,2790.06,2764.48
09/30/2016,2775.07,--,2762.30,2785.59,2761.91
09/29/2016,2754.83,--,2749.11,2767.97,2722.67
09/28/2016,2753.07,--,2753.45,2758.02,2734.91
09/27/2016,2749.86,--,2708.80,2750.14,2706.65
09/26/2016,2709.64,--,2709.79,2722.08,2700.67
09/23/2016,2730.38,--,2747.46,2748.14,2728.47
09/22/2016,2754.39,--,2762.15,2765.48,2747.72
09/21/2016,2746.05,--,2716.25,2748.36,2714.56
09/20/2016,2697.46,--,2717.96,2719.06,2691.51
09/19/2016,2704.79,--,2718.14,2735.24,2697.08
09/16/2016,2704.10,--,2714.20,2721.70,2692.44
09/15/2016,2710.77,--,2663.16,2713.14,2663.16
09/14/2016,2663.74,--,2650.82,2679.09,2646.99
09/13/2016,2651.37,--,2662.64,2681.64,2638.38
09/12/2016,2678.85,--,2606.61,2682.50,2606.27
